shipment_id,company_id,commodity,weight_kg,declared_value_usd,physical_value_usd,igm_quantity,bol_quantity,invoice_quantity,igm_value,bol_value,invoice_value,actual_origin_country,declared_origin_country,route,route_risk_score,account_age_days,company_trust_score,kyc_verified,submission_hour,burst_count,linked_company_id,shared_director_flag,pickup_attempts,driver_verified,risk_score,is_anomalous,fraud_type,temperature_celsius,volume_cbm
SHP00001051,COMP00110,machinery,11352,5256348.54,4801288.9,11728.627447796654,10890.234811454015,10894.01994384868,5381868.040124159,5420225.3430735255,5285978.963702056,Rotterdam,Rotterdam,Bangkok → India,57,2774,24,0,11,43,COMP_SUSPICIOUS_001,1,7,1,81,1,network_fraud,,
SHP00001052,COMP00080,machinery,2635,883340.08,834622.96,2531.7655436378345,2726.0058958014542,2600.102336837145,906537.0839072372,889885.6263653341,910478.1709542648,Mumbai,Mumbai,Istanbul → India,18,2524,15,0,5,18,COMP_SUSPICIOUS_001,1,6,1,91,1,network_fraud,,
SHP00001053,COMP00047,textiles,2424,910612.32,996539.58,2325.0420623723976,2431.3890037309247,2393.989523942526,906391.2482573137,879415.5862636064,893459.7864942708,Shanghai,Shanghai,Mumbai → Singapore,56,3211,23,0,1,10,COMP_SUSPICIOUS_001,1,2,0,82,1,network_fraud,,
SHP00001054,COMP00114,chemicals,4575,564889.45,566284.31,4504.166581382494,4396.982070781925,4656.534686017092,570150.5034099882,566410.9271733023,554067.2614854939,Dubai,Dubai,Antwerp → India,43,1648,25,0,6,20,COMP_SUSPICIOUS_001,1,2,0,89,1,network_fraud,,
SHP00001055,COMP00031,electronics,2216,448739.06,467018.11,2216.0581359968564,2289.871291256245,2283.8539613431954,429536.41209459223,464972.8356841052,428200.3707568995,Dubai,Dubai,Bangkok → India,17,1913,24,0,18,28,COMP_SUSPICIOUS_001,1,5,1,93,1,network_fraud,,
SHP00001056,COMP00030,chemicals,13228,6281380.2,6231250.89,13478.816162340876,13045.258739964502,13144.282342012852,6033807.849205382,6240976.181203082,6218848.944939667,Singapore,Singapore,Bangkok → India,25,1651,35,0,7,22,COMP_SUSPICIOUS_001,1,7,0,96,1,network_fraud,,
SHP00001057,COMP00030,gold,12017,5767525.59,5935294.81,11593.628875918123,11539.690201030538,11723.74701237948,5579215.318339046,5567317.355158854,5916992.39118493,Chennai,Hong Kong,Hong Kong → India,24,755,35,0,18,49,COMP_SUSPICIOUS_001,1,5,1,98,1,network_fraud,,
SHP00001058,COMP00083,machinery,7345,2372911.38,2513544.19,7412.147811392385,7236.251562514446,7032.243036959279,2363833.2102366895,2263189.6762990276,2341763.9747789837,Bangkok,Bangkok,Dubai → India,51,344,35,0,14,38,COMP_SUSPICIOUS_001,1,5,0,98,1,network_fraud,,
SHP00001059,COMP00049,machinery,1113,262947.47,279301.05,1150.5500799389529,1166.6895151756953,1066.735832394334,266789.84058973775,250829.32476110462,268406.8258590848,Shanghai,Shanghai,Bangkok → India,71,2176,36,0,11,24,COMP_SUSPICIOUS_001,1,3,1,90,1,network_fraud,,
SHP00001060,COMP00014,machinery,11214,2305046.88,2190714.61,11608.24640394651,11734.789406132495,11329.168692439018,2224456.2890666034,2208581.1224038955,2342760.2334338897,Mumbai,Mumbai,Chennai → Dubai,59,1300,35,0,19,46,COMP_SUSPICIOUS_001,1,1,1,92,1,network_fraud,,
SHP00001061,COMP00085,textiles,6028,173308.97,166683.92,6299.964862235751,5932.596257645298,6188.438961982162,167971.1417797894,181974.01045366004,167328.8576947642,Chennai,Antwerp,Chennai → Dubai,52,3488,19,0,21,22,COMP_SUSPICIOUS_001,1,7,0,92,1,network_fraud,,
SHP00001062,COMP00042,textiles,11915,2741441.74,2692566.55,12125.136421787638,11602.26723502401,11848.512762732986,2682480.984418006,2809576.577096218,2727440.637285317,Shanghai,Shanghai,Bangkok → India,45,1297,39,0,11,44,COMP_SUSPICIOUS_001,1,5,1,89,1,network_fraud,,
SHP00001063,COMP00098,gold,13483,1562071.77,1594770.13,13985.91848881602,12879.20402873681,13456.830380759178,1541954.1730618447,1629911.5361703262,1595094.1160449535,Chennai,Chennai,Bangkok → India,30,1197,22,0,8,29,COMP_SUSPICIOUS_001,1,5,0,82,1,network_fraud,,
SHP00001064,COMP00116,machinery,8324,1660650.6,1622842.94,7975.728365934471,8094.7060626645625,8173.073290324356,1594072.318118248,1696305.481219911,1633298.0862703677,Singapore,Singapore,Antwerp → India,33,593,29,0,15,45,COMP_SUSPICIOUS_001,1,7,0,95,1,network_fraud,,
SHP00001065,COMP00002,electronics,12015,3751833.31,3694246.24,12346.821418111429,11699.77473230908,11560.650786708078,3653700.1693343422,3803965.6813138765,3797909.7857050686,Singapore,Bangkok,Chennai → Dubai,23,484,24,0,20,33,COMP_SUSPICIOUS_001,1,5,0,84,1,network_fraud,,
SHP00001066,COMP00110,electronics,6925,761131.44,786738.17,6941.263056192161,6828.468102212011,7238.98204700497,764486.6593940497,782931.1862601006,761711.6220211916,Shanghai,Shanghai,Shanghai → India,17,1629,26,0,20,25,COMP_SUSPICIOUS_001,1,3,1,80,1,network_fraud,,
SHP00001067,COMP00018,machinery,12740,3813255.19,4009011.64,12272.96381748083,12551.828984749476,12534.309206920938,3867706.8044802146,3939238.91144266,3883679.3675152906,Istanbul,Istanbul,Mumbai → Singapore,76,2617,21,0,2,46,COMP_SUSPICIOUS_001,1,7,1,89,1,network_fraud,,
SHP00001068,COMP00012,textiles,8544,1804044.64,1917845.97,8521.272761503094,8148.088787201134,8669.51178617536,1765458.0900275093,1869376.0467111133,1722466.4684640008,Singapore,Singapore,Rotterdam → India,57,1149,20,0,13,26,COMP_SUSPICIOUS_001,1,6,1,90,1,network_fraud,,
SHP00001069,COMP00128,chemicals,4469,1807938.79,1890048.61,4280.822479006189,4514.786379247229,4613.054317826375,1816160.2779168047,1775614.9059183123,1732017.814967428,Hong Kong,Hong Kong,Chennai → Dubai,52,1285,38,0,5,45,COMP_SUSPICIOUS_001,1,4,1,81,1,network_fraud,,
SHP00001070,COMP00091,gold,11096,3617362.78,3518472.13,11430.096094483784,11295.074010431179,11598.415114111855,3488143.152309444,3656275.7994064237,3719123.522598581,Antwerp,Singapore,Mumbai → Singapore,19,547,34,0,20,24,COMP_SUSPICIOUS_001,1,3,1,81,1,network_fraud,,
SHP00001071,COMP00040,chemicals,9503,818147.97,796377.05,9326.610484881532,9292.68888491471,9940.632205667423,779360.6687499548,792462.0574698993,819599.7986651326,Hong Kong,Hong Kong,Mumbai → Singapore,30,1102,19,0,6,40,COMP_SUSPICIOUS_001,1,3,1,83,1,network_fraud,,
SHP00001072,COMP00019,chemicals,1538,629113.28,687943.07,1612.8351826530145,1563.8137597772034,1570.2273268728527,632258.6652565524,615924.691166214,616528.2873242805,Bangkok,Bangkok,Dubai → India,35,2945,40,0,16,15,COMP_SUSPICIOUS_001,1,1,0,87,1,network_fraud,,
SHP00001073,COMP00127,electronics,7757,3147461.93,3179973.28,7843.838344884739,7436.027349117404,7609.066809586828,3304707.5630737753,3216350.3173024883,3155549.534716001,Hong Kong,Hong Kong,Hong Kong → India,67,3402,36,0,4,21,COMP_SUSPICIOUS_001,1,6,0,94,1,network_fraud,,
SHP00001074,COMP00133,machinery,10582,3197216.65,3368447.83,10189.442675940667,10585.030458820727,10971.641544135196,3303169.468557519,3203004.2922827005,3134591.0209363075,Bangkok,Bangkok,Chennai → Dubai,35,1351,35,0,16,19,COMP_SUSPICIOUS_001,1,7,0,86,1,network_fraud,,
SHP00001075,COMP00142,machinery,8840,573235.42,589399.21,8921.15866565988,8911.291507007983,8549.34135078132,580371.003968678,596279.5310446606,563927.195704727,Bangkok,Bangkok,Shanghai → India,20,3410,39,0,1,42,COMP_SUSPICIOUS_001,1,7,1,86,1,network_fraud,,
SHP00001076,COMP00147,chemicals,14665,4708032.9,4509986.35,15334.677474238135,14639.988575854253,15111.825178157373,4795127.197968936,4612664.101490699,4506987.196724348,Shanghai,Shanghai,Dubai → India,22,677,25,0,15,30,COMP_SUSPICIOUS_001,1,2,1,84,1,network_fraud,,
SHP00001077,COMP00082,machinery,9302,660147.02,626048.82,8950.8698798299,9255.114210358368,8967.944376084613,630480.3586355372,689548.9670054577,684187.1841300061,Antwerp,Hong Kong,Chennai → Dubai,68,1046,31,0,18,47,COMP_SUSPICIOUS_001,1,3,0,95,1,network_fraud,,
SHP00001078,COMP00120,chemicals,6542,1718016.49,1878371.55,6355.647481216667,6445.7639671298275,6247.963532707567,1717139.300757442,1783703.037335744,1744518.6136441682,Rotterdam,Rotterdam,Mumbai → Singapore,75,1200,39,0,3,28,COMP_SUSPICIOUS_001,1,2,1,91,1,network_fraud,,
SHP00001079,COMP00104,machinery,9304,1055395.01,1066629.25,8907.21393996074,9307.95934429623,9550.001588323616,1032146.8361345956,1107013.3940885488,1074434.1881899736,Singapore,Singapore,Shanghai → India,30,557,34,0,11,22,COMP_SUSPICIOUS_001,1,5,1,86,1,network_fraud,,
SHP00001080,COMP00131,chemicals,11791,2120723.82,2109587.54,11740.285210250437,11916.291781966327,11809.282808774828,2084240.1268064186,2144702.4450251567,2049149.8242445504,Chennai,Singapore,Bangkok → India,53,2461,25,0,22,37,COMP_SUSPICIOUS_001,1,3,1,91,1,network_fraud,,
SHP00001081,COMP00029,chemicals,9879,2448048.83,2676731.2,10158.480853135103,10151.820464667491,9955.695019674227,2502248.6565162637,2468495.734022734,2367388.5718669565,Shanghai,Shanghai,Singapore → India,63,635,25,0,18,45,COMP_SUSPICIOUS_001,1,1,0,94,1,network_fraud,,
SHP00001082,COMP00108,textiles,8321,3261721.37,3536045.81,8631.221615585942,8517.240193422671,7956.774258092608,3143673.96212901,3166264.3896661927,3204657.403955244,Antwerp,Antwerp,Antwerp → India,76,2182,36,0,5,30,COMP_SUSPICIOUS_001,1,5,1,91,1,network_fraud,,
SHP00001083,COMP00068,gold,9243,1509193.32,1642450.73,9688.753192032764,9493.64637691771,9432.389935918056,1537904.1988477514,1507533.6706107745,1506145.264627297,Dubai,Istanbul,Rotterdam → India,50,1208,24,0,12,23,COMP_SUSPICIOUS_001,1,7,0,81,1,network_fraud,,
SHP00001084,COMP00021,machinery,3605,421758.48,425012.59,3761.1051281288824,3675.7197538831797,3474.2369002057326,426637.25667653454,425420.6295664461,410896.42904304125,Dubai,Dubai,Dubai → India,43,2643,15,0,3,27,COMP_SUSPICIOUS_001,1,3,1,84,1,network_fraud,,
SHP00001085,COMP00141,textiles,7922,2632152.41,2766871.79,7753.455518758514,7752.006033379438,7572.768600820509,2702884.922061102,2672239.75517684,2561668.683425347,Antwerp,Antwerp,Dubai → India,19,747,16,0,1,26,COMP_SUSPICIOUS_001,1,7,1,89,1,network_fraud,,
SHP00001086,COMP00003,machinery,4762,1133772.95,1165816.19,4773.580486288675,4947.365594747234,4587.806014289518,1134250.5704150829,1108017.8316888807,1168785.4310269787,Shanghai,Shanghai,Hong Kong → India,57,695,36,0,22,12,COMP_SUSPICIOUS_001,1,1,1,98,1,network_fraud,,
SHP00001087,COMP00050,textiles,13649,3075086.4,2969258.32,13513.647298322374,13096.74113089895,14306.452119162093,3068153.3389857365,3209106.4704618906,2923432.3996457476,Shanghai,Shanghai,Antwerp → India,64,994,37,0,10,20,COMP_SUSPICIOUS_001,1,5,0,91,1,network_fraud,,
SHP00001088,COMP00061,electronics,6742,2355084.01,2554374.05,7003.455713325279,6923.926834196309,6870.293772455764,2387751.688086117,2458857.39673144,2323889.482220043,Mumbai,Mumbai,Bangkok → India,43,927,30,0,4,30,COMP_SUSPICIOUS_001,1,6,1,97,1,network_fraud,,
SHP00001089,COMP00138,textiles,14405,5732295.9,5761538.24,14445.583385227435,14205.901103109172,15006.041000117993,5510002.502369886,5920758.9137919955,5963243.312531946,Istanbul,Istanbul,Shanghai → India,40,2375,37,0,5,21,COMP_SUSPICIOUS_001,1,7,1,86,1,network_fraud,,
SHP00001090,COMP00150,chemicals,13349,623467.54,577573.39,13236.100263625236,13434.315040988271,13427.488380943452,634239.0445753229,611507.533573977,593651.4789992637,Mumbai,Mumbai,Dubai → India,47,3374,32,0,18,5,COMP_SUSPICIOUS_001,1,1,1,82,1,network_fraud,,
SHP00001091,COMP00016,electronics,12698,1079404.36,1109956.9,12989.151806169297,13286.911103497263,12538.590477026471,1121645.0783142135,1073849.4340777767,1124427.941580568,Dubai,Antwerp,Bangkok → India,63,1568,31,0,20,23,COMP_SUSPICIOUS_001,1,1,0,92,1,network_fraud,,
SHP00001092,COMP00033,textiles,7685,2638106.28,2661556.58,7709.540978129759,7933.502496123289,7490.963001590151,2597521.5785128865,2578920.2892678217,2753499.7772282623,Singapore,Singapore,Rotterdam → India,29,161,29,0,7,14,COMP_SUSPICIOUS_001,1,1,0,81,1,network_fraud,,
SHP00001093,COMP00013,textiles,8943,1111518.5,1192377.08,8546.327900522376,8946.484057707878,8754.53830454581,1146618.7290954397,1137252.0989872841,1091389.313156808,Singapore,Singapore,Istanbul → India,56,1000,16,0,21,34,COMP_SUSPICIOUS_001,1,2,1,88,1,network_fraud,,
SHP00001094,COMP00143,gold,9207,2374466.68,2598754.17,9613.568607532243,9364.755062533388,9470.140291519263,2331425.7842197986,2354598.2463988243,2291174.5730803753,Bangkok,Bangkok,Antwerp → India,63,783,32,0,7,15,COMP_SUSPICIOUS_001,1,3,0,81,1,network_fraud,,
SHP00001095,COMP00106,chemicals,4078,580698.68,560985.47,3906.3449227384017,4057.5230675731673,4025.425401858291,582768.0274174714,599827.2559247836,554656.4679430893,Chennai,Chennai,Antwerp → India,63,2789,25,0,6,49,COMP_SUSPICIOUS_001,1,5,0,86,1,network_fraud,,
SHP00001096,COMP00078,electronics,12336,6165465.73,6139473.21,12018.462949124907,12464.789732439585,11971.487413177529,6421410.529892654,6197575.043078392,6335332.87361711,Istanbul,Istanbul,Mumbai → Singapore,63,1939,40,0,9,17,COMP_SUSPICIOUS_001,1,3,1,83,1,network_fraud,,
SHP00001097,COMP00121,machinery,849,246220.08,232494.49,818.9388383424064,828.6897219313394,885.9109754501604,248168.73467006275,244190.6836292256,237661.74800361058,Istanbul,Istanbul,Antwerp → India,57,972,38,0,15,36,COMP_SUSPICIOUS_001,1,6,1,95,1,network_fraud,,
SHP00001098,COMP00126,chemicals,2873,250468.41,252800.09,2782.226925143042,2984.864429387122,3013.869953294783,261920.74900086,251068.1412174917,258961.00387569604,Bangkok,Bangkok,Hong Kong → India,24,3380,15,0,13,9,COMP_SUSPICIOUS_001,1,7,0,84,1,network_fraud,,
SHP00001099,COMP00056,gold,10548,3586765.87,3670351.4,10530.2837412403,10535.18880424644,10027.57471415533,3605289.2020648345,3411678.237417774,3597317.287072466,Dubai,Dubai,Shanghai → India,50,2224,18,0,16,45,COMP_SUSPICIOUS_001,1,6,1,83,1,network_fraud,,
SHP00001100,COMP00135,textiles,13456,2558412.54,2709326.3,12889.528294476704,14074.031111806262,13400.827366413674,2492714.5232228553,2608873.723922569,2507237.7987285717,Istanbul,Chennai,Rotterdam → India,25,2707,37,0,12,25,COMP_SUSPICIOUS_001,1,4,1,80,1,network_fraud,,
SHP00001101,COMP00085,gold,3864,469399.44,503958.21,4013.7509842381287,3854.5333111461337,3688.791545494609,449419.3635791498,489376.36912308,488143.1084958158,Mumbai,Mumbai,Singapore → India,19,764,60,1,6,38,,0,2,1,24,0,normal,,
SHP00001102,COMP00145,textiles,11192,5040119.86,4870499.51,11478.077888851783,10789.032705068033,11738.704530497465,5153100.990713425,5040519.471190219,5279184.506940088,Shanghai,Shanghai,Antwerp → India,21,430,90,1,2,22,,0,5,1,6,0,normal,,
SHP00001103,COMP00070,chemicals,7175,783181.14,796632.3,7088.9521719626,7370.280112466641,7028.184777405892,763323.5662993869,749778.9890453969,765009.1482988541,Dubai,Chennai,Antwerp → India,63,2945,78,1,10,24,,0,1,0,24,0,normal,,
SHP00001104,COMP00093,machinery,7453,2141640.53,2146969.3,7157.334218747712,7147.142922913076,7493.410020962811,2162398.2893005824,2202557.083790015,2219535.8927965043,Mumbai,Bangkok,Antwerp → India,16,1225,60,1,2,47,,0,5,0,38,0,normal,,
SHP00001105,COMP00098,textiles,2490,125416.9,123778.36,2470.3544826033585,2486.0735971695485,2384.653418987394,122302.79314483213,122238.70925570566,126985.03173770117,Bangkok,Rotterdam,Dubai → India,40,1905,71,1,9,1,,0,4,1,29,0,normal,,
SHP00001106,COMP00113,machinery,2330,382606.82,390504.69,2375.5031048565984,2325.109269978141,2254.88948421736,378713.3993883895,375686.90604991757,391593.27584724926,Antwerp,Antwerp,Shanghai → India,77,2388,86,1,12,18,,0,7,1,12,0,normal,,
SHP00001107,COMP00052,gold,12014,2902326.1,3023275.93,11940.059782106722,11763.305313273533,12245.672304580266,2994900.314313342,2988135.3601754038,2875956.0314085777,Chennai,Chennai,Singapore → India,78,600,78,1,8,43,,0,2,1,9,0,normal,,
SHP00001108,COMP00123,gold,9007,339089.04,370856.8,9188.612002350972,9288.285885994072,9091.503622979739,353140.9318732025,325843.18507588306,330551.82782329497,Antwerp,Antwerp,Antwerp → India,60,711,64,1,10,28,,0,1,0,21,0,normal,,
SHP00001109,COMP00131,gold,3721,870616.16,851660.08,3822.338544699271,3753.964322828589,3721.173317340703,857118.7655768975,829223.811762347,836187.5835186278,Chennai,Chennai,Shanghai → India,68,381,80,1,11,20,,0,3,1,38,0,normal,,
SHP00001110,COMP00090,chemicals,5325,278197.61,252864.0,5437.239812044672,5070.7765738456565,5241.439007073968,267330.1761926478,286544.9360267649,290157.9529910699,Mumbai,Mumbai,Dubai → India,46,2143,90,1,10,36,,0,4,1,30,0,normal,,
SHP00001111,COMP00048,textiles,14568,1671178.74,1701996.33,14406.055964822193,14866.258845330141,14139.386829542314,1713346.8430353298,1722773.0086260384,1598075.3266483839,Antwerp,Antwerp,Shanghai → India,28,3304,92,1,11,21,,0,2,1,21,0,normal,,
SHP00001112,COMP00126,gold,6531,1970809.34,1910867.03,6756.657676923489,6607.64956587462,6735.902453857816,2011405.718156256,1930889.5784404133,1993372.0548768279,Hong Kong,Hong Kong,Shanghai → India,25,2782,94,1,3,16,,0,3,0,28,0,normal,,
SHP00001113,COMP00037,gold,9517,1943188.5,1821060.54,9645.956912747202,9701.090116177988,9655.24403248759,2040328.4101979749,1953859.0524439847,1941175.7542739743,Antwerp,Antwerp,Bangkok → India,32,796,58,1,19,4,,0,7,1,36,0,normal,,
SHP00001114,COMP00050,chemicals,6803,2371895.9,2331872.73,7034.228392969461,6795.312277972568,6519.090826722533,2260620.939223695,2433815.8081262945,2322581.7868897333,Chennai,Chennai,Dubai → India,50,950,57,1,5,50,,0,4,1,37,0,normal,,
SHP00001115,COMP00147,electronics,8980,3725382.14,3383846.95,9176.64425653478,9021.625240700323,9419.818603633263,3577267.073270514,3848346.0985121946,3819017.944961511,Rotterdam,Rotterdam,Hong Kong → India,53,3613,65,1,8,23,,0,7,0,12,0,normal,,
SHP00001116,COMP00054,gold,10467,2360519.82,2415355.26,10765.15177274621,10795.171710214072,10786.704564410671,2377061.010467015,2368139.768678931,2383383.271220056,Hong Kong,Hong Kong,Shanghai → India,36,1355,53,1,18,18,,0,7,0,31,0,normal,,
SHP00001117,COMP00071,textiles,12575,5343201.94,5228537.63,12125.030828592275,12741.4954929457,12735.72462212956,5276503.997454518,5116391.7161682425,5500611.94109357,Bangkok,Hong Kong,Istanbul → India,26,1680,50,1,22,24,,0,4,1,42,0,normal,,
SHP00001118,COMP00024,chemicals,6616,824078.17,812482.25,6425.3609301753595,6462.863972228822,6833.232137039491,810707.9245791868,830500.5091784974,829528.7949885064,Hong Kong,Hong Kong,Chennai → Dubai,77,3258,60,1,1,7,,0,6,1,12,0,normal,,
SHP00001119,COMP00113,chemicals,3414,1699943.78,1839137.63,3544.465246643939,3346.3568831941107,3541.828138266746,1763962.823591782,1630813.8677526938,1676218.5840658203,Singapore,Singapore,Antwerp → India,25,1553,95,1,12,41,,0,3,0,10,0,normal,,
SHP00001120,COMP00025,electronics,9826,1263344.67,1308820.72,9343.825354720073,10018.193717621236,10137.591329845007,1325015.4647644232,1253530.246453141,1216875.717863434,Istanbul,Istanbul,Bangkok → India,24,967,58,1,23,7,,0,1,1,24,0,normal,,
SHP00001121,COMP00098,textiles,10099,3352965.98,3312797.06,10323.63410342533,10228.348030720477,9746.922734739639,3323362.6115959208,3415520.985816739,3473660.1937260325,Bangkok,Shanghai,Singapore → India,26,441,58,1,18,47,,0,4,1,25,0,normal,,
SHP00001122,COMP00064,machinery,11915,3713246.45,3920423.07,12141.95224337996,12329.513442440211,12103.739998456449,3639593.960496565,3719837.1398983686,3716782.4148009503,Mumbai,Shanghai,Shanghai → India,65,1240,88,1,15,25,,0,1,0,45,0,normal,,
SHP00001123,COMP00019,gold,2262,465253.5,496795.2,2244.0993314479015,2272.4857772266973,2187.980644608502,463904.94238205464,487928.3829501482,445386.79310474644,Singapore,Singapore,Hong Kong → India,23,86,90,1,1,4,,0,7,1,23,0,normal,,
SHP00001124,COMP00129,chemicals,10594,2940376.48,3008620.88,10358.249319237193,10392.61535462227,10605.976197374073,2853105.3667711904,3030957.739068056,2951076.558331567,Antwerp,Antwerp,Mumbai → Singapore,65,2432,55,1,22,28,,0,6,0,20,0,normal,,
SHP00001125,COMP00112,electronics,5167,1755323.93,1810810.55,4999.406238412233,4915.193990804793,4979.54733571533,1669550.130416384,1754694.281766176,1728415.71255655,Dubai,Dubai,Singapore → India,48,713,51,1,23,50,,0,7,1,12,0,normal,,
SHP00001126,COMP00086,chemicals,11770,5744045.8,5890556.69,11765.465688636657,11782.690272084368,11246.751833461529,5950463.705780657,5552700.946945949,5547203.084311411,Rotterdam,Rotterdam,Rotterdam → India,28,3692,65,1,7,48,,0,5,0,5,0,normal,,
SHP00001127,COMP00012,chemicals,3032,1415813.13,1517039.58,3048.0286038719464,3157.508933398806,3104.969879081914,1404397.330135938,1390583.6251284147,1403956.6291531203,Hong Kong,Hong Kong,Bangkok → India,55,1141,83,1,3,33,,0,6,0,19,0,normal,,
SHP00001128,COMP00012,chemicals,12773,5435247.71,5247515.26,12840.813639247432,12144.529025384938,12390.66726430546,5469928.255690578,5328667.562594879,5501947.725575755,Mumbai,Mumbai,Rotterdam → India,74,1538,76,1,6,47,,0,5,0,5,0,normal,,
SHP00001129,COMP00007,textiles,5588,115681.54,119320.97,5783.024545970862,5714.967763816096,5366.686712013651,116026.44221777713,112652.62592295435,115589.3324231202,Chennai,Chennai,Singapore → India,22,613,79,1,1,15,,0,7,1,28,0,normal,,
SHP00001130,COMP00022,gold,1326,403249.82,367947.94,1347.5400648732134,1277.0319187819655,1298.3762407899453,417400.4041580263,420429.94929118996,398933.1338781919,Mumbai,Mumbai,Antwerp → India,56,1332,59,1,7,5,,0,2,0,11,0,normal,,
SHP00001131,COMP00028,textiles,2078,576112.58,629648.96,2017.2468076818313,2038.1663438445585,2029.1686472128763,554215.3239919365,556387.3733203987,586831.4358454822,Dubai,Dubai,Antwerp → India,20,910,53,1,2,46,,0,2,1,37,0,normal,,
